u,i,ts,label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7
1,0,164,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,164,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,164,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,164,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,164,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,164,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,4,164,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,168,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,168,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,168,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,168,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,168,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,168,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,168,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,4,168,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,172,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,172,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,172,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,172,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,172,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,172,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,172,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,172,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,176,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,176,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,176,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,176,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,176,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,176,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,176,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,176,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,180,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,180,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,180,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,180,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,180,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,180,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,180,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,180,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,184,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,184,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,184,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,184,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,184,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,184,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,184,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,3,184,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,188,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,188,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,188,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,188,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,188,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2,188,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,2,188,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,2,188,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,192,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,192,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,192,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,192,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,192,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,192,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,192,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,192,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,196,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,196,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,4,196,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,196,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,1,196,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,196,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,196,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,196,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,200,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,200,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,200,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,200,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,1,200,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,200,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,200,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,200,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,204,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,204,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,204,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,204,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,4,204,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,1,204,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,204,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,204,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,208,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,208,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,208,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,208,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,208,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,208,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,208,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,208,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,212,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,212,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,212,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,212,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,212,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,212,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,212,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,212,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,216,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,216,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,216,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,216,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,216,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,216,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,216,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,216,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2,220,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,220,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,220,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,220,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,220,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,220,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,220,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,220,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,2,224,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,224,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,224,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,224,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,224,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,224,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,224,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,224,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,4,228,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,228,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,228,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,228,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,228,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,228,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,228,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,228,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,232,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,232,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,232,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,232,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,3,232,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,1,232,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,232,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,2,232,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,236,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,236,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,236,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,236,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,236,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,2,236,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,3,236,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,236,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,240,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,240,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,240,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,240,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,4,240,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,4,240,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,3,240,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,2,240,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,244,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,244,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,244,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,244,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,244,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,244,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,244,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,4,244,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,248,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,248,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,248,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,248,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,248,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,248,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,1,248,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,4,248,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,252,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,252,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,252,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,252,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,252,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,252,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,1,252,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,4,252,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,256,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,256,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,256,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,256,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,256,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,256,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,1,256,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,0,256,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,260,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,260,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,260,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,260,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,2,260,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,1,260,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,1,260,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,0,260,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,264,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,264,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,264,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,264,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,264,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,264,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,264,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,264,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,268,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,268,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,268,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,268,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,3,268,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,1,268,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,3,268,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,268,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,272,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,272,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,272,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,272,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,272,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,272,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,3,272,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,272,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,276,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,276,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,276,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,276,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,276,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,276,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,276,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,276,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,280,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,280,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,280,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,280,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,280,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,280,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,280,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,4,280,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,284,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,284,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,284,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,284,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,1,284,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,284,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,3,284,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,284,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,288,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,288,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,288,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,288,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,1,288,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,288,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,0,288,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,3,288,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,292,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,292,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,292,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,292,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,292,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,0,292,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,2,292,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,3,292,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,296,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,296,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,296,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,296,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,0,296,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,296,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6,2,296,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,3,296,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2,300,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,300,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,300,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2,300,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,300,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,2,300,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,300,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,2,300,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,4,304,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,304,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,304,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,304,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,3,304,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,2,304,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,4,304,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,4,304,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,308,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,308,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,308,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,308,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,3,308,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,4,308,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,0,308,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,308,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,312,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,312,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,312,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,312,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4,3,312,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,4,312,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,0,312,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7,0,312,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,3,316,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,316,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,316,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,316,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,3,316,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,4,316,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,3,316,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,316,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,3,320,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,320,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,320,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,320,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,320,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,3,320,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,3,320,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,3,320,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,324,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,324,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,324,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,324,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,4,324,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,3,324,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,1,324,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,0,324,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,328,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,328,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,328,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,328,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
