u,i,ts,label,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,i_0,i_1,i_2,i_3,i_4,i_5,i_6,i_7
4,6,80,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,80,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,80,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,80,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,80,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,3,80,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,6,80,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3,84,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,84,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,84,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,84,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,84,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,84,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,84,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,7,84,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,1,84,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,7,84,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,84,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,7,84,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,84,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,84,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,3,84,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,5,84,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,88,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,88,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,88,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,88,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,88,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,88,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,88,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,6,88,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,1,88,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,7,88,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,88,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,88,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,88,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,88,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,2,88,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,7,88,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,92,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7,92,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,92,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,92,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,92,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,92,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,92,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,6,92,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,92,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,92,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,92,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,92,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,92,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,7,92,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,4,92,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,6,92,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,96,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,96,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,96,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,96,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,96,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,96,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,96,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,96,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,96,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,96,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,96,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,7,96,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,96,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,96,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,96,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,6,96,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,100,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,100,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,100,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,7,100,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,100,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,100,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,100,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,6,100,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,100,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,7,100,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,100,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,100,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,100,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,7,100,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,3,100,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,5,100,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,104,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7,104,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,104,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,104,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,104,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,6,104,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,104,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,104,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1,104,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,5,104,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,104,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,6,104,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,3,104,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,5,104,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,3,104,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,7,104,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,108,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,108,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,108,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,7,108,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,108,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,108,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,108,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,7,108,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,1,108,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,5,108,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,108,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,108,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,3,108,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,5,108,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,2,108,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,108,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,112,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,112,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,112,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,112,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,112,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,6,112,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,112,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,6,112,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,1,112,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,7,112,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,3,112,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,6,112,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,3,112,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,7,112,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2,112,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,112,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4,116,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7,116,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,116,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,116,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,116,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,7,116,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,116,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,6,116,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,1,116,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,5,116,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,116,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,7,116,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,116,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,6,116,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,4,116,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,5,116,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,4,120,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7,120,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,120,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7,120,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,120,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,120,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,120,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,6,120,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,1,120,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,5,120,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,120,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,5,120,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,4,120,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,6,120,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,120,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,7,120,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,124,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,124,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,124,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6,124,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,124,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,124,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,124,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,7,124,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,1,124,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,7,124,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,124,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,6,124,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,0,124,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,6,124,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,0,124,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,6,124,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,128,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,128,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,128,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,128,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,128,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,128,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,128,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,5,128,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1,128,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,7,128,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,128,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,5,128,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,128,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,128,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,128,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,5,128,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,132,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6,132,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,132,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,132,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,132,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,6,132,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,132,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,5,132,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,132,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,7,132,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,132,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,7,132,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,3,132,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,7,132,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0,132,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,7,132,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,136,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7,136,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,136,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,7,136,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,136,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,6,136,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,136,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,7,136,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,136,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,7,136,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,136,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,6,136,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,3,136,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,5,136,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,2,136,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,7,136,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,140,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6,140,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,140,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,140,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,140,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,7,140,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,140,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,6,140,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,140,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,6,140,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,2,140,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,6,140,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,2,140,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,7,140,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2,140,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,140,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,144,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,144,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,144,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,144,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,144,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,144,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,144,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,6,144,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,1,144,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,6,144,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,2,144,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,6,144,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,4,144,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,5,144,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,2,144,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,144,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4,148,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5,148,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,148,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,148,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,148,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,5,148,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,148,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,5,148,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1,148,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,6,148,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,1,148,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,148,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,4,148,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,7,148,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2,148,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,5,148,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,152,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,152,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,152,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,152,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,152,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,7,152,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,152,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,6,152,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,152,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,152,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,152,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,7,152,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,152,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,152,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,2,152,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,7,152,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,156,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,156,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,156,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,156,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,156,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,156,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,156,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,156,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,156,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,156,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,156,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,156,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,156,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,7,156,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2,156,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,156,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,160,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6,160,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,160,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6,160,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,160,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,160,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,160,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,5,160,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,160,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,5,160,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,160,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,7,160,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,160,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,5,160,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,4,160,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,6,160,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,164,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7,164,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,164,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
